metric_group,split,source_split,model_slug,dataset,stage,num_filtered_samples,num_metric_rows,num_missing_rows,num_rated_final,num_missing_rating,benchmark_score_0_to_5,mean_final_rating_0_to_5,mean_raw_score_0_to_5,macro_mean_final_rating_0_to_5,macro_mean_raw_score_0_to_5,num_rated_raw,num_render_success
main_benchmark,filtered_test_mini,test,qwen35_397b_a17b_reasoning,dvqa,,39,39,0,39,0,4.4871794872,4.4871794872,4.4912820513,4.4871794872,4.4912820513,39,37
main_benchmark,filtered_test_mini,test,qwen35_397b_a17b_reasoning,figureqa,,39,39,0,39,0,3.8410256410,3.8410256410,3.9038461538,3.8410256410,3.9038461538,39,36
main_benchmark,filtered_test_mini,test,qwen35_397b_a17b_reasoning,geometry3k,,21,21,0,21,0,2.4809523810,2.4809523810,2.4988095238,2.4809523810,2.4988095238,21,12
main_benchmark,filtered_test_mini,test,qwen35_397b_a17b_reasoning,matplotlib,,13,13,0,13,0,2.8923076923,2.8923076923,2.8711538462,2.8923076923,2.8711538462,13,10
main_benchmark,filtered_test_mini,test,qwen35_397b_a17b_reasoning,spatialvlm_qa,,39,39,0,39,0,0.2717948718,0.2717948718,0.3012820513,0.2717948718,0.3012820513,39,7
main_benchmark,filtered_test,test,gpt_5_4,ChartQA,,195,195,0,195,0,4.5805128205,4.5805128205,4.5821282051,4.5805128205,4.5821282051,195,194
main_benchmark,filtered_test,test,gpt_5_4,ChemVQA-2K,,288,288,0,288,0,3.6875000000,3.6875000000,4.6616319444,3.6875000000,4.6616319444,288,288
main_benchmark,filtered_test,test,gpt_5_4,DocVQA,,292,292,0,292,0,4.2476027397,4.2476027397,4.3638356164,4.2476027397,4.3638356164,292,273
main_benchmark,filtered_test,test,gpt_5_4,EEE-Bench,,67,67,0,67,0,3.9447761194,3.9447761194,3.9716417910,3.9447761194,3.9716417910,67,67
main_benchmark,filtered_test,test,gpt_5_4,GEOQA_8K_R1V,,73,73,0,73,0,3.7410958904,3.7410958904,3.9075342466,3.7410958904,3.9075342466,73,71
main_benchmark,filtered_test,test,gpt_5_4,Geoperception,,137,137,0,137,0,4.5335766423,4.5335766423,4.5476277372,4.5335766423,4.5476277372,137,137
main_benchmark,filtered_test,test,gpt_5_4,Graph-Algorithms,,161,161,0,161,0,3.9012422360,3.9012422360,4.5128881988,3.9012422360,4.5128881988,161,161
main_benchmark,filtered_test,test,gpt_5_4,GraphVQA-Swift,,175,175,0,175,0,4.7914285714,4.7914285714,4.8260000000,4.7914285714,4.8260000000,175,174
main_benchmark,filtered_test,test,gpt_5_4,OlympiadBench,,81,81,0,80,1,4.3750000000,4.3750000000,4.4380625000,4.3750000000,4.4380625000,80,81
main_benchmark,filtered_test,test,gpt_5_4,Physics,,121,121,0,121,0,4.5942148760,4.5942148760,4.6533057851,4.5942148760,4.6533057851,121,121
main_benchmark,filtered_test,test,gpt_5_4,dvqa,,161,161,0,161,0,4.7322981366,4.7322981366,4.7927639752,4.7322981366,4.7927639752,161,161
main_benchmark,filtered_test,test,gpt_5_4,figureqa,,161,161,0,158,3,4.5272151899,4.5272151899,4.5363291139,4.5272151899,4.5363291139,158,155
main_benchmark,filtered_test,test,gpt_5_4,geometry3k,,65,65,0,64,1,4.5453125000,4.5453125000,4.5486718750,4.5453125000,4.5486718750,64,65
main_benchmark,filtered_test,test,gpt_5_4,matplotlib,,31,31,0,31,0,3.3419354839,3.3419354839,3.5983870968,3.3419354839,3.5983870968,31,29
main_benchmark,filtered_test,test,gpt_5_4,spatialvlm_qa,,161,161,0,159,2,1.1716981132,1.1716981132,1.3506289308,1.1716981132,1.3506289308,159,151
main_benchmark,filtered_test_mini,test,gpt_5_4,ChartQA,,45,45,0,45,0,4.6044444444,4.6044444444,4.5980000000,4.6044444444,4.5980000000,45,44
main_benchmark,filtered_test_mini,test,gpt_5_4,ChemVQA-2K,,63,63,0,63,0,3.8301587302,3.8301587302,4.6984126984,3.8301587302,4.6984126984,63,63
main_benchmark,filtered_test_mini,test,gpt_5_4,DocVQA,,68,68,0,68,0,4.0823529412,4.0823529412,4.2788235294,4.0823529412,4.2788235294,68,62
main_benchmark,filtered_test_mini,test,gpt_5_4,EEE-Bench,,22,22,0,22,0,4.1954545455,4.1954545455,4.1863636364,4.1954545455,4.1863636364,22,22
main_benchmark,filtered_test_mini,test,gpt_5_4,GEOQA_8K_R1V,,21,21,0,21,0,4.0714285714,4.0714285714,4.1100000000,4.0714285714,4.1100000000,21,21
main_benchmark,filtered_test_mini,test,gpt_5_4,Geoperception,,34,34,0,34,0,4.6411764706,4.6411764706,4.6492647059,4.6411764706,4.6492647059,34,34
main_benchmark,filtered_test_mini,test,gpt_5_4,Graph-Algorithms,,39,39,0,39,0,3.8102564103,3.8102564103,4.3564102564,3.8102564103,4.3564102564,39,39
main_benchmark,filtered_test_mini,test,gpt_5_4,GraphVQA-Swift,,42,42,0,42,0,4.6880952381,4.6880952381,4.8202380952,4.6880952381,4.8202380952,42,42
main_benchmark,filtered_test_mini,test,gpt_5_4,OlympiadBench,,23,23,0,22,1,4.6363636364,4.6363636364,4.6277272727,4.6363636364,4.6277272727,22,23
main_benchmark,filtered_test_mini,test,gpt_5_4,Physics,,31,31,0,31,0,4.6096774194,4.6096774194,4.6500000000,4.6096774194,4.6500000000,31,31
main_benchmark,filtered_test_mini,test,gpt_5_4,dvqa,,39,39,0,39,0,4.8435897436,4.8435897436,4.8692307692,4.8435897436,4.8692307692,39,39
main_benchmark,filtered_test_mini,test,gpt_5_4,figureqa,,39,39,0,38,1,4.2815789474,4.2815789474,4.3055263158,4.2815789474,4.3055263158,38,36
main_benchmark,filtered_test_mini,test,gpt_5_4,geometry3k,,21,21,0,21,0,4.4333333333,4.4333333333,4.4390476190,4.4333333333,4.4390476190,21,21
main_benchmark,filtered_test_mini,test,gpt_5_4,matplotlib,,13,13,0,13,0,3.7076923077,3.7076923077,4.0219230769,3.7076923077,4.0219230769,13,12
main_benchmark,filtered_test_mini,test,gpt_5_4,spatialvlm_qa,,39,39,0,38,1,1.2973684211,1.2973684211,1.5059210526,1.2973684211,1.5059210526,38,37
main_benchmark,filtered_test,test,gpt_5_4_mini,ChartQA,,195,195,0,195,0,3.7020512821,3.7020512821,3.6993333333,3.7020512821,3.6993333333,195,159
main_benchmark,filtered_test,test,gpt_5_4_mini,ChemVQA-2K,,288,288,0,288,0,3.1593750000,3.1593750000,4.3130555556,3.1593750000,4.3130555556,288,280
main_benchmark,filtered_test,test,gpt_5_4_mini,DocVQA,,292,292,0,292,0,3.3496575342,3.3496575342,3.5878767123,3.3496575342,3.5878767123,292,248
main_benchmark,filtered_test,test,gpt_5_4_mini,EEE-Bench,,67,67,0,67,0,3.4388059701,3.4388059701,3.4682835821,3.4388059701,3.4682835821,67,62
main_benchmark,filtered_test,test,gpt_5_4_mini,GEOQA_8K_R1V,,73,73,0,73,0,3.6232876712,3.6232876712,3.7693150685,3.6232876712,3.7693150685,73,73
main_benchmark,filtered_test,test,gpt_5_4_mini,Geoperception,,137,137,0,137,0,4.4788321168,4.4788321168,4.5240510949,4.4788321168,4.5240510949,137,135
main_benchmark,filtered_test,test,gpt_5_4_mini,Graph-Algorithms,,161,161,0,161,0,3.5242236025,3.5242236025,4.6574534161,3.5242236025,4.6574534161,161,159
main_benchmark,filtered_test,test,gpt_5_4_mini,GraphVQA-Swift,,175,175,0,175,0,4.1720000000,4.1720000000,4.4565714286,4.1720000000,4.4565714286,175,163
main_benchmark,filtered_test,test,gpt_5_4_mini,OlympiadBench,,81,81,0,81,0,3.7654320988,3.7654320988,3.7957407407,3.7654320988,3.7957407407,81,80
main_benchmark,filtered_test,test,gpt_5_4_mini,Physics,,121,121,0,121,0,4.1462809917,4.1462809917,4.3485537190,4.1462809917,4.3485537190,121,121
main_benchmark,filtered_test,test,gpt_5_4_mini,dvqa,,161,161,0,161,0,4.6341614907,4.6341614907,4.7512732919,4.6341614907,4.7512732919,161,161
main_benchmark,filtered_test,test,gpt_5_4_mini,figureqa,,161,161,0,160,1,4.3756250000,4.3756250000,4.3905625000,4.3756250000,4.3905625000,160,150
main_benchmark,filtered_test,test,gpt_5_4_mini,geometry3k,,65,65,0,65,0,4.3569230769,4.3569230769,4.3732307692,4.3569230769,4.3732307692,65,63
main_benchmark,filtered_test,test,gpt_5_4_mini,matplotlib,,31,31,0,31,0,3.1935483871,3.1935483871,3.2050000000,3.1935483871,3.2050000000,31,27
main_benchmark,filtered_test,test,gpt_5_4_mini,spatialvlm_qa,,161,161,0,161,0,2.0105590062,2.0105590062,2.3737577640,2.0105590062,2.3737577640,161,139
main_benchmark,filtered_test_mini,test,gpt_5_4_mini,ChartQA,,45,45,0,45,0,3.6200000000,3.6200000000,3.6067777778,3.6200000000,3.6067777778,45,35
main_benchmark,filtered_test_mini,test,gpt_5_4_mini,ChemVQA-2K,,63,63,0,63,0,3.4761904762,3.4761904762,4.4590476190,3.4761904762,4.4590476190,63,63
main_benchmark,filtered_test_mini,test,gpt_5_4_mini,DocVQA,,68,68,0,68,0,3.3617647059,3.3617647059,3.6343382353,3.3617647059,3.6343382353,68,58
main_benchmark,filtered_test_mini,test,gpt_5_4_mini,EEE-Bench,,22,22,0,22,0,3.5636363636,3.5636363636,3.5511363636,3.5636363636,3.5511363636,22,21
main_benchmark,filtered_test_mini,test,gpt_5_4_mini,GEOQA_8K_R1V,,21,21,0,21,0,3.5571428571,3.5571428571,3.5702380952,3.5571428571,3.5702380952,21,21
main_benchmark,filtered_test_mini,test,gpt_5_4_mini,Geoperception,,34,34,0,34,0,4.4970588235,4.4970588235,4.5220588235,4.4970588235,4.5220588235,34,34
main_benchmark,filtered_test_mini,test,gpt_5_4_mini,Graph-Algorithms,,39,39,0,39,0,3.8871794872,3.8871794872,4.6589743590,3.8871794872,4.6589743590,39,38
main_benchmark,filtered_test_mini,test,gpt_5_4_mini,GraphVQA-Swift,,42,42,0,42,0,4.0428571429,4.0428571429,4.5446428571,4.0428571429,4.5446428571,42,40
main_benchmark,filtered_test_mini,test,gpt_5_4_mini,OlympiadBench,,23,23,0,23,0,4.2304347826,4.2304347826,4.2793478261,4.2304347826,4.2793478261,23,23
main_benchmark,filtered_test_mini,test,gpt_5_4_mini,Physics,,31,31,0,31,0,4.5129032258,4.5129032258,4.5475806452,4.5129032258,4.5475806452,31,31
main_benchmark,filtered_test_mini,test,gpt_5_4_mini,dvqa,,39,39,0,39,0,4.7025641026,4.7025641026,4.8138461538,4.7025641026,4.8138461538,39,39
main_benchmark,filtered_test_mini,test,gpt_5_4_mini,figureqa,,39,39,0,38,1,4.4500000000,4.4500000000,4.4764473684,4.4500000000,4.4764473684,38,37
main_benchmark,filtered_test_mini,test,gpt_5_4_mini,geometry3k,,21,21,0,21,0,4.4285714286,4.4285714286,4.4788095238,4.4285714286,4.4788095238,21,21
main_benchmark,filtered_test_mini,test,gpt_5_4_mini,matplotlib,,13,13,0,13,0,3.3923076923,3.3923076923,3.3773076923,3.3923076923,3.3773076923,13,11
main_benchmark,filtered_test_mini,test,gpt_5_4_mini,spatialvlm_qa,,39,39,0,39,0,1.9820512821,1.9820512821,2.3564102564,1.9820512821,2.3564102564,39,35
main_benchmark,filtered_test,test,gpt_5_4_mini_reasoning_medium,ChartQA,,195,195,0,195,0,4.3887179487,4.3887179487,4.3937692308,4.3887179487,4.3937692308,195,194
main_benchmark,filtered_test,test,gpt_5_4_mini_reasoning_medium,ChemVQA-2K,,288,288,0,288,0,3.6243055556,3.6243055556,4.4569097222,3.6243055556,4.4569097222,288,288
main_benchmark,filtered_test,test,gpt_5_4_mini_reasoning_medium,DocVQA,,292,292,0,292,0,3.9356164384,3.9356164384,4.0899315068,3.9356164384,4.0899315068,292,291
main_benchmark,filtered_test,test,gpt_5_4_mini_reasoning_medium,EEE-Bench,,67,67,0,67,0,3.6641791045,3.6641791045,3.7197761194,3.6641791045,3.7197761194,67,67
main_benchmark,filtered_test,test,gpt_5_4_mini_reasoning_medium,GEOQA_8K_R1V,,73,73,0,73,0,3.5671232877,3.5671232877,3.7470547945,3.5671232877,3.7470547945,73,73
main_benchmark,filtered_test,test,gpt_5_4_mini_reasoning_medium,Geoperception,,137,137,0,137,0,4.6664233577,4.6664233577,4.6814963504,4.6664233577,4.6814963504,137,137
main_benchmark,filtered_test,test,gpt_5_4_mini_reasoning_medium,Graph-Algorithms,,161,161,0,161,0,3.9788819876,3.9788819876,4.5074534161,3.9788819876,4.5074534161,161,161
main_benchmark,filtered_test,test,gpt_5_4_mini_reasoning_medium,GraphVQA-Swift,,175,175,0,175,0,4.4965714286,4.4965714286,4.7900000000,4.4965714286,4.7900000000,175,175
main_benchmark,filtered_test,test,gpt_5_4_mini_reasoning_medium,OlympiadBench,,81,81,0,81,0,3.8518518519,3.8518518519,3.8630246914,3.8518518519,3.8630246914,81,81
main_benchmark,filtered_test,test,gpt_5_4_mini_reasoning_medium,Physics,,121,121,0,121,0,4.2586776860,4.2586776860,4.3619834711,4.2586776860,4.3619834711,121,121
main_benchmark,filtered_test,test,gpt_5_4_mini_reasoning_medium,dvqa,,161,161,0,161,0,4.6409937888,4.6409937888,4.7537888199,4.6409937888,4.7537888199,161,161
main_benchmark,filtered_test,test,gpt_5_4_mini_reasoning_medium,figureqa,,161,161,0,161,0,4.7453416149,4.7453416149,4.7569875776,4.7453416149,4.7569875776,161,161
main_benchmark,filtered_test,test,gpt_5_4_mini_reasoning_medium,geometry3k,,65,65,0,65,0,4.5246153846,4.5246153846,4.5366153846,4.5246153846,4.5366153846,65,65
main_benchmark,filtered_test,test,gpt_5_4_mini_reasoning_medium,matplotlib,,31,31,0,31,0,4.0870967742,4.0870967742,4.0659677419,4.0870967742,4.0659677419,31,31
main_benchmark,filtered_test,test,gpt_5_4_mini_reasoning_medium,spatialvlm_qa,,161,161,0,161,0,2.4198757764,2.4198757764,2.6765527950,2.4198757764,2.6765527950,161,136
main_benchmark,filtered_test_mini,test,gpt_5_4_mini_reasoning_medium,ChartQA,,45,45,0,45,0,4.4511111111,4.4511111111,4.4705555556,4.4511111111,4.4705555556,45,45
main_benchmark,filtered_test_mini,test,gpt_5_4_mini_reasoning_medium,ChemVQA-2K,,63,63,0,63,0,3.7984126984,3.7984126984,4.4650793651,3.7984126984,4.4650793651,63,63
main_benchmark,filtered_test_mini,test,gpt_5_4_mini_reasoning_medium,DocVQA,,68,68,0,68,0,3.8970588235,3.8970588235,4.0749264706,3.8970588235,4.0749264706,68,68
main_benchmark,filtered_test_mini,test,gpt_5_4_mini_reasoning_medium,EEE-Bench,,22,22,0,22,0,4.0000000000,4.0000000000,4.0670454545,4.0000000000,4.0670454545,22,22
main_benchmark,filtered_test_mini,test,gpt_5_4_mini_reasoning_medium,GEOQA_8K_R1V,,21,21,0,21,0,3.4666666667,3.4666666667,3.5530952381,3.4666666667,3.5530952381,21,21
main_benchmark,filtered_test_mini,test,gpt_5_4_mini_reasoning_medium,Geoperception,,34,34,0,34,0,4.5647058824,4.5647058824,4.6022058824,4.5647058824,4.6022058824,34,34
main_benchmark,filtered_test_mini,test,gpt_5_4_mini_reasoning_medium,Graph-Algorithms,,39,39,0,39,0,4.1153846154,4.1153846154,4.5525641026,4.1153846154,4.5525641026,39,39
main_benchmark,filtered_test_mini,test,gpt_5_4_mini_reasoning_medium,GraphVQA-Swift,,42,42,0,42,0,4.2642857143,4.2642857143,4.7785714286,4.2642857143,4.7785714286,42,42
main_benchmark,filtered_test_mini,test,gpt_5_4_mini_reasoning_medium,OlympiadBench,,23,23,0,23,0,4.1434782609,4.1434782609,4.1376086957,4.1434782609,4.1376086957,23,23
main_benchmark,filtered_test_mini,test,gpt_5_4_mini_reasoning_medium,Physics,,31,31,0,31,0,4.4645161290,4.4645161290,4.5064516129,4.4645161290,4.5064516129,31,31
main_benchmark,filtered_test_mini,test,gpt_5_4_mini_reasoning_medium,dvqa,,39,39,0,39,0,4.7000000000,4.7000000000,4.7997435897,4.7000000000,4.7997435897,39,39
main_benchmark,filtered_test_mini,test,gpt_5_4_mini_reasoning_medium,figureqa,,39,39,0,39,0,4.7769230769,4.7769230769,4.7891025641,4.7769230769,4.7891025641,39,39
main_benchmark,filtered_test_mini,test,gpt_5_4_mini_reasoning_medium,geometry3k,,21,21,0,21,0,4.1047619048,4.1047619048,4.1261904762,4.1047619048,4.1261904762,21,21
main_benchmark,filtered_test_mini,test,gpt_5_4_mini_reasoning_medium,matplotlib,,13,13,0,13,0,4.3538461538,4.3538461538,4.3269230769,4.3538461538,4.3269230769,13,13
main_benchmark,filtered_test_mini,test,gpt_5_4_mini_reasoning_medium,spatialvlm_qa,,39,39,0,39,0,2.4333333333,2.4333333333,2.6878205128,2.4333333333,2.6878205128,39,33
main_benchmark,filtered_test,test,gemini_3_1_flash_lite_preview,ChartQA,,195,195,0,195,0,3.9743589744,3.9743589744,4.0024871795,3.9743589744,4.0024871795,195,187
main_benchmark,filtered_test,test,gemini_3_1_flash_lite_preview,ChemVQA-2K,,288,288,0,288,0,0.7399305556,0.7399305556,1.4626736111,0.7399305556,1.4626736111,288,285
main_benchmark,filtered_test,test,gemini_3_1_flash_lite_preview,DocVQA,,292,292,0,290,2,2.1941379310,2.1941379310,3.7544137931,2.1941379310,3.7544137931,290,278
main_benchmark,filtered_test,test,gemini_3_1_flash_lite_preview,EEE-Bench,,67,67,0,67,0,3.2283582090,3.2283582090,3.2593283582,3.2283582090,3.2593283582,67,65
main_benchmark,filtered_test,test,gemini_3_1_flash_lite_preview,GEOQA_8K_R1V,,73,73,0,73,0,3.2808219178,3.2808219178,3.3832876712,3.2808219178,3.3832876712,73,72
main_benchmark,filtered_test,test,gemini_3_1_flash_lite_preview,Geoperception,,137,137,0,137,0,3.8109489051,3.8109489051,3.8497445255,3.8109489051,3.8497445255,137,135
main_benchmark,filtered_test,test,gemini_3_1_flash_lite_preview,Graph-Algorithms,,161,161,0,161,0,2.9285714286,2.9285714286,4.4925465839,2.9285714286,4.4925465839,161,161
main_benchmark,filtered_test,test,gemini_3_1_flash_lite_preview,GraphVQA-Swift,,175,175,0,175,0,4.2325714286,4.2325714286,4.3255714286,4.2325714286,4.3255714286,175,175
main_benchmark,filtered_test,test,gemini_3_1_flash_lite_preview,OlympiadBench,,81,81,0,81,0,3.2740740741,3.2740740741,3.7795679012,3.2740740741,3.7795679012,81,79
main_benchmark,filtered_test,test,gemini_3_1_flash_lite_preview,Physics,,121,121,0,121,0,3.4024793388,3.4024793388,3.7216942149,3.4024793388,3.7216942149,121,120
main_benchmark,filtered_test,test,gemini_3_1_flash_lite_preview,dvqa,,161,161,0,161,0,4.6335403727,4.6335403727,4.6845962733,4.6335403727,4.6845962733,161,159
main_benchmark,filtered_test,test,gemini_3_1_flash_lite_preview,figureqa,,161,161,0,160,1,4.1862500000,4.1862500000,4.3080312500,4.1862500000,4.3080312500,160,160
main_benchmark,filtered_test,test,gemini_3_1_flash_lite_preview,geometry3k,,65,65,0,65,0,3.8076923077,3.8076923077,3.8506923077,3.8076923077,3.8506923077,65,64
main_benchmark,filtered_test,test,gemini_3_1_flash_lite_preview,matplotlib,,31,31,0,31,0,3.2193548387,3.2193548387,3.2666129032,3.2193548387,3.2666129032,31,31
main_benchmark,filtered_test,test,gemini_3_1_flash_lite_preview,spatialvlm_qa,,161,161,0,161,0,0.1223602484,0.1223602484,0.1287267081,0.1223602484,0.1287267081,161,16
main_benchmark,filtered_test_mini,test,gemini_3_1_flash_lite_preview,ChartQA,,45,45,0,45,0,4.1733333333,4.1733333333,4.1964444444,4.1733333333,4.1964444444,45,45
main_benchmark,filtered_test_mini,test,gemini_3_1_flash_lite_preview,ChemVQA-2K,,63,63,0,63,0,0.7301587302,0.7301587302,1.3380952381,0.7301587302,1.3380952381,63,63
main_benchmark,filtered_test_mini,test,gemini_3_1_flash_lite_preview,DocVQA,,68,68,0,67,1,2.1388059701,2.1388059701,3.9936567164,2.1388059701,3.9936567164,67,65
main_benchmark,filtered_test_mini,test,gemini_3_1_flash_lite_preview,EEE-Bench,,22,22,0,22,0,2.9227272727,2.9227272727,2.9693181818,2.9227272727,2.9693181818,22,21
main_benchmark,filtered_test_mini,test,gemini_3_1_flash_lite_preview,GEOQA_8K_R1V,,21,21,0,21,0,3.4142857143,3.4142857143,3.5095238095,3.4142857143,3.5095238095,21,21
main_benchmark,filtered_test_mini,test,gemini_3_1_flash_lite_preview,Geoperception,,34,34,0,34,0,3.6647058824,3.6647058824,3.7086764706,3.6647058824,3.7086764706,34,34
main_benchmark,filtered_test_mini,test,gemini_3_1_flash_lite_preview,Graph-Algorithms,,39,39,0,39,0,3.2205128205,3.2205128205,4.3705128205,3.2205128205,4.3705128205,39,39
main_benchmark,filtered_test_mini,test,gemini_3_1_flash_lite_preview,GraphVQA-Swift,,42,42,0,42,0,4.2880952381,4.2880952381,4.3791666667,4.2880952381,4.3791666667,42,42
main_benchmark,filtered_test_mini,test,gemini_3_1_flash_lite_preview,OlympiadBench,,23,23,0,23,0,3.1043478261,3.1043478261,3.7206521739,3.1043478261,3.7206521739,23,21
main_benchmark,filtered_test_mini,test,gemini_3_1_flash_lite_preview,Physics,,31,31,0,31,0,3.8129032258,3.8129032258,4.0024193548,3.8129032258,4.0024193548,31,31
main_benchmark,filtered_test_mini,test,gemini_3_1_flash_lite_preview,dvqa,,39,39,0,39,0,4.7102564103,4.7102564103,4.7773076923,4.7102564103,4.7773076923,39,39
main_benchmark,filtered_test_mini,test,gemini_3_1_flash_lite_preview,figureqa,,39,39,0,39,0,4.2102564103,4.2102564103,4.3307692308,4.2102564103,4.3307692308,39,39
main_benchmark,filtered_test_mini,test,gemini_3_1_flash_lite_preview,geometry3k,,21,21,0,21,0,3.6428571429,3.6428571429,3.6592857143,3.6428571429,3.6592857143,21,21
main_benchmark,filtered_test_mini,test,gemini_3_1_flash_lite_preview,matplotlib,,13,13,0,13,0,3.4769230769,3.4769230769,3.5546153846,3.4769230769,3.5546153846,13,13
main_benchmark,filtered_test_mini,test,gemini_3_1_flash_lite_preview,spatialvlm_qa,,39,39,0,39,0,0.0461538462,0.0461538462,0.0461538462,0.0461538462,0.0461538462,39,3
